document,src,alt,width,height,actual_width,actual_height,bytes,missing,srcset,sizes,css
/tmp/epf-blog-image-html/blog_drywall-repair-mistakes-homeowners-make.html,/blog/drywall-repair.png,Drywall repair image added at the bottom of the article,,,640,427,533201,False,,,w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-in-older-hamilton-homes.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-in-older-hamilton-homes.html,/blog/hamilton-popcorn-ceiling-removal.PNG,Popcorn ceiling removal in older Hamilton homes,,,1024,1536,3134113,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-in-older-hamilton-homes.html,/blog/hamilton-popcorn-ceiling-removal.PNG,Popcorn ceiling removal in older Hamilton homes,,,1024,1536,3134113,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-in-older-hamilton-homes.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal5.jpg,Older Hamilton ceiling smoothing after popcorn texture removal,,,500,667,228007,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-in-older-hamilton-homes.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Smooth finished ceiling after popcorn ceiling removal in an older Hamilton home,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_should-you-remove-popcorn-ceilings-before-selling-your-home.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_should-you-remove-popcorn-ceilings-before-selling-your-home.html,/services/popcorn-ceiling-removal/1.webp,Living room ceiling prepped for popcorn ceiling removal before a home sale,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_should-you-remove-popcorn-ceilings-before-selling-your-home.html,/services/popcorn-ceiling-removal/2.webp,Contractor smoothing a ceiling after popcorn texture removal,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_should-you-remove-popcorn-ceilings-before-selling-your-home.html,/services/popcorn-ceiling-removal/3.webp,Bright smooth ceiling finish that appeals to home buyers,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-after-electrical-or-plumbing-work.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-after-electrical-or-plumbing-work.html,/blog/drywall-repiar-wall.PNG,Drywall wall repair opening after electrical or plumbing work,,,320,320,211964,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-repair-after-electrical-or-plumbing-work.html,/blog/drywall-repiar-wall.PNG,Drywall wall repair opening after electrical or plumbing work,,,320,320,211964,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal.html,/blog/POPCORN-CEILING-REMOVAL-PREP.png,Popcorn ceiling removal preparation with covered floors and sealed room containment,,,1366,908,2111981,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal.html,/blog/POPCORN-CEILING-REMOVAL-PREP.png,Popcorn ceiling removal preparation with covered floors and sealed room containment,,,1366,908,2111981,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal5.jpg,Ceiling smoothing after popcorn ceiling prep,,,500,667,228007,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Finished smooth ceiling after popcorn removal cleanup,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/blog/drywall-repar-Mississauga.PNG,Drywall repair in a Mississauga home before painting,,,1024,1024,2020484,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/blog/drywall-repair.png,Drywall repair image added at the bottom of the article,,,640,427,533201,False,,,w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/blog/drywall-repar-Mississauga.PNG,Drywall repair in a Mississauga home before painting,,,1024,1024,2020484,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Drywall patch sanded and prepared before primer,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mississauga-before-painting.html,/gallery/drywall-repair/drywall-repair-service00007.webp,Final drywall repair checks before painting,,,240,320,31806,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_mississauga-popcorn-ceiling-removal-guide.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_mississauga-popcorn-ceiling-removal-guide.html,/services/popcorn-ceiling-removal/1.webp,Popcorn ceiling removal project detail,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_mississauga-popcorn-ceiling-removal-guide.html,/services/popcorn-ceiling-removal/2.webp,Before and after ceiling smoothing,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_mississauga-popcorn-ceiling-removal-guide.html,/services/popcorn-ceiling-removal/3.webp,Ceiling primed and paint-ready,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-popcorn-ceiling-removal-oakville.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_painted-popcorn-ceiling-removal-oakville.html,/blog/painted-popcorn-ceiling-removal-oakville-featured.png,Painted popcorn ceiling being prepared for removal and skim coating in a protected Oakville room.,1600,900,1717,916,2553358,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_painted-popcorn-ceiling-removal-oakville.html,/blog/painted-popcorn-ceiling-removal-oakville-featured.png,Painted popcorn ceiling being prepared for removal and skim coating in a protected Oakville room.,,,1717,916,2553358,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-popcorn-ceiling-removal-oakville.html,/blog/painted-popcorn-ceiling-skim-coat-process.png,Skim coating process after painted popcorn ceiling preparation.,,,1536,1024,2541625,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-popcorn-ceiling-removal-oakville.html,/services/popcorn-ceiling-removal/2.webp,Smooth ceiling inspection after popcorn texture removal.,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal1.jpg,Room protection before taking off popcorn ceiling texture,,,500,667,116399,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal1.jpg,Room protection before taking off popcorn ceiling texture,,,500,667,116399,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/services/popcorn-ceiling-removal/1.webp,Taking off popcorn ceiling with controlled removal methods,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Smooth ceiling after taking off popcorn ceiling texture,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/services/popcorn-ceiling-removal/4.webp,Popcorn ceiling being removed in a protected room,,,380,380,56525,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_taking-off-popcorn-ceiling-how-the-process-actually-works.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal10.jpg,Completed room after taking off popcorn ceiling,,,500,667,236295,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_stucco-popcorn-stipple-ceiling-oakville.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_stucco-popcorn-stipple-ceiling-oakville.html,/blog/stucco-popcorn-stipple-ceiling-oakville-featured.png,Textured Oakville ceiling being compared with a smoother prepared ceiling area.,1600,900,1758,895,2569597,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_stucco-popcorn-stipple-ceiling-oakville.html,/blog/stucco-popcorn-stipple-ceiling-oakville-featured.png,Textured Oakville ceiling being compared with a smoother prepared ceiling area.,,,1758,895,2569597,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_stucco-popcorn-stipple-ceiling-oakville.html,/services/popcorn-ceiling-removal/1.webp,Protected room before textured ceiling removal.,,,428,571,134273,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-small-bedroom-prep.png,Small bedroom protected before popcorn ceiling removal starts,1600,900,1536,1024,2672212,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-small-bedroom-prep.png,Small bedroom protected before popcorn ceiling removal starts,,,1536,1024,2672212,False,,,w-full
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-skim-coat-drying.png,Skim coat drying after popcorn ceiling removal in a protected room,,,1536,1024,2057866,False,,,w-full
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-homeowner-prep.png,Homeowner prep before popcorn ceiling removal start day,,,1536,1024,2317491,False,,,w-full
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-small-bedroom-prep.png,Small bedroom protected before popcorn ceiling removal starts,,,1536,1024,2672212,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-skim-coat-drying.png,Skim coat drying after popcorn ceiling removal in a protected room,,,1536,1024,2057866,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-cost-timeline.html,/blog/popcorn-ceiling-removal-timeline-homeowner-prep.png,Homeowner prep before popcorn ceiling removal start day,,,1536,1024,2317491,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mistakes-that-show-through-paint.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-mistakes-that-show-through-paint.html,/blog/drywall-repair-mistakes-show-through-paint.png,Visible drywall patch mistake after paint,1600,900,1536,1024,2242304,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-mistakes-that-show-through-paint.html,/blog/drywall-repair-mistakes-show-through-paint.png,Drywall repair patch showing through paint because of ridges and poor feathering,,,1536,1024,2242304,False,,,w-full
/tmp/epf-blog-image-html/blog_drywall-repair-mistakes-that-show-through-paint.html,/blog/drywall-repair-mistakes-show-through-paint.png,Visible drywall patch mistake after paint,,,1536,1024,2242304,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-basement-renovation-mississauga.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-contractor-basement-renovation-mississauga.html,/blog/drywall-contractor-basement-renovation-mississauga-featured.png,Mississauga basement renovation with drywall board installation and taping prep.,1600,900,1672,941,2011624,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-basement-renovation-mississauga.html,/blog/drywall-contractor-basement-renovation-mississauga-featured.png,Mississauga basement renovation with drywall board installation and taping prep.,,,1672,941,2011624,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-basement-renovation-mississauga.html,/gallery/drywall-installation/drywall-installation-hero.webp,Drywall board installation before taping and finishing,,,1529,900,454423,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-basement-renovation-mississauga.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Drywall taping and compound work before sanding,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-oakville-homes-smooth-walls-premium-finishes.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-oakville-homes-smooth-walls-premium-finishes.html,/blog/drywall-repair-oakville-intent.png,Premium drywall repair in an Oakville home with large windows and smooth walls,,,1672,941,1936960,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-repair-oakville-homes-smooth-walls-premium-finishes.html,/blog/drywall-repair-oakville-intent.png,Professional drywall repair in a bright Oakville interior,,,1672,941,1936960,False,,,w-full
/tmp/epf-blog-image-html/blog_drywall-repair-oakville-homes-smooth-walls-premium-finishes.html,/blog/drywall-repair-oakville-intent.png,Premium drywall repair in an Oakville home with large windows and smooth walls,,,1672,941,1936960,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-oakville-homes-smooth-walls-premium-finishes.html,/gallery/drywall-repair/drywall-repair-service00007.webp,Oakville drywall repair ready for primer,,,240,320,31806,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-guide.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-guide.html,/blog/POPCORN-CEILING-REMOVAL-PREP.png,The Complete Guide to Popcorn Ceiling Removal in 2026,,,1366,908,2111981,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-guide.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal1.jpg,HEPA dust-controlled popcorn ceiling removal in a kitchen,,,500,667,116399,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-guide.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal5.jpg,Level 5 skim coating during popcorn ceiling resurfacing,,,500,667,228007,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_popcorn-ceiling-removal-guide.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Finished smooth ceiling with pot lights,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_basement-drywall-repair-burlington.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_basement-drywall-repair-burlington.html,/blog/drywall-repair-burlington-intent.png,basement drywall repair Burlington,,,1672,941,1779884,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_basement-drywall-repair-burlington.html,/blog/drywall-repair-burlington-intent.png,basement drywall repair Burlington,,,1672,941,1779884,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_basement-drywall-repair-burlington.html,/gallery/drywall-repair/drywall-repair-service00004.webp,Burlington basement ceiling drywall patch,,,240,320,35083,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_basement-drywall-repair-burlington.html,/gallery/drywall-repair/drywall-repair-service00003.webp,smooth drywall finish after Burlington basement repair,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-vs-replacement.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-repair-vs-replacement.html,/blog/drywall-repair-patching-services.png,Drywall repair vs replacement guide for homeowners,,,400,267,219524,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-repair-vs-replacement.html,/blog/drywall-repair-patching-services.png,Drywall repair vs replacement guide for homeowners,,,400,267,219524,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-vs-replacement.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Paint-ready drywall repair on a visible wall,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-repair-vs-replacement.html,/gallery/drywall-repair/drywall-repair-service00007.webp,Drywall section opened for broader replacement after damage,,,240,320,31806,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_level-5-drywall-finishing-oakville.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_level-5-drywall-finishing-oakville.html,/blog/level-5-drywall-finishing-oakville-featured.png,Oakville room with Level 5 drywall skim coat prep and smooth ceiling finishing.,1600,900,1686,933,1782644,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_level-5-drywall-finishing-oakville.html,/blog/level-5-drywall-finishing-oakville-featured.png,Oakville room with Level 5 drywall skim coat prep and smooth ceiling finishing.,,,1686,933,1782644,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_level-5-drywall-finishing-oakville.html,/gallery/drywall-installation/drywall-installation-hero.webp,Drywall board installation before taping and finishing,,,1529,900,454423,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_level-5-drywall-finishing-oakville.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Drywall taping and compound work before sanding,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/blog/drywall-contractor-near-me.PNG,Drywall contractor finishing newly installed walls in an Ontario home,,,640,427,514916,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/blog/drywall-contractor-near-me.PNG,Local drywall contractor completing wall finishing work for a clean paint-ready result,,,640,427,514916,False,,,w-full
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/blog/drywall-contractor-near-me.PNG,Drywall contractor finishing newly installed walls in an Ontario home,,,640,427,514916,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/services/drywall/6.webp,Smooth drywall finish in a bright room after professional installation,,,640,427,344207,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractors-near-me.html,/gallery/drywall-installation/drywall-installation-hero.webp,Drywall installation crew working through wall and ceiling boarding,,,1529,900,454423,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_remove-popcorn-ceilings.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_remove-popcorn-ceilings.html,/blog/remove-popcorn-ceilings.PNG,Should I remove popcorn ceiling texture before painting? Popcorn ceiling removal guide with smooth ceiling finish example,,,427,640,587648,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_remove-popcorn-ceilings.html,/blog/remove-popcorn-ceilings.PNG,Should I remove popcorn ceiling texture before painting? Popcorn ceiling removal guide with smooth ceiling finish example,,,427,640,587648,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_remove-popcorn-ceilings.html,/services/popcorn-ceiling-removal/2.webp,Skim coating after popcorn ceiling removal for a smooth ceiling finish,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_remove-popcorn-ceilings.html,/services/popcorn-ceiling-removal/3.webp,Finished room with smooth ceiling after professional popcorn ceiling removal,,,380,507,71046,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-vs-unpainted-popcorn-ceiling-removal-mississauga.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_painted-vs-unpainted-popcorn-ceiling-removal-mississauga.html,/blog/painted-vs-unpainted-popcorn-ceiling-removal-mississauga-featured.png,Contractor testing painted popcorn ceiling texture in a protected Mississauga room,1600,900,1672,941,2812406,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_painted-vs-unpainted-popcorn-ceiling-removal-mississauga.html,/blog/painted-vs-unpainted-popcorn-ceiling-removal-mississauga-featured.png,Contractor testing painted popcorn ceiling texture in a protected Mississauga room,,,1672,941,2812406,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-vs-unpainted-popcorn-ceiling-removal-mississauga.html,/services/popcorn-ceiling-removal/2.webp,Skim coating stage after popcorn ceiling removal,,,380,507,96554,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_painted-vs-unpainted-popcorn-ceiling-removal-mississauga.html,/blog/hepa-sanding-containment-smooth-ceiling.png,HEPA sanding setup for smooth ceiling finishing,,,1672,941,1925997,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/blog/whole-house-interior-painting-mississauga-planning-guide-featured.jpg,Connected Mississauga home interior protected for a whole-house painting sequence.,1600,900,1536,1024,381202,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/blog/whole-house-interior-painting-mississauga-planning-guide-featured.jpg,Connected Mississauga home interior protected for a whole-house painting sequence.,,,1536,1024,381202,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/services/painting/1.webp,Protected floor and trim during interior wall preparation.,,,1024,1024,1913035,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/services/painting/3.webp,Interior wall finish with clean transitions at painted trim.,,,1536,1024,3084958,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_whole-house-interior-painting-mississauga-planning-guide.html,/services/painting/6.webp,Completed interior painting with smooth walls and ceiling edges.,,,1024,1024,1851762,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_why-scraping-alone-does-not-create-a-smooth-ceiling.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_why-scraping-alone-does-not-create-a-smooth-ceiling.html,/blog/scraping-alone-not-smooth-ceiling.png,Ceiling after scraping popcorn but before skim coat,1600,900,1536,1024,2367001,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_why-scraping-alone-does-not-create-a-smooth-ceiling.html,/blog/scraping-alone-not-smooth-ceiling.png,Ceiling after popcorn scraping showing seams and uneven areas before skim coating,,,1536,1024,2367001,False,,,w-full
/tmp/epf-blog-image-html/blog_why-scraping-alone-does-not-create-a-smooth-ceiling.html,/blog/scraping-alone-not-smooth-ceiling.png,Ceiling after scraping popcorn but before skim coat,,,1536,1024,2367001,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-mississauga-guide.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
/tmp/epf-blog-image-html/blog_drywall-contractor-mississauga-guide.html,/blog/drywall-contractor-mississauga-guide-featured.png,Mississauga room with drywall installation and repair prep under clean floor protection.,1600,900,1689,931,2035881,False,,,h-auto w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-mississauga-guide.html,/blog/drywall-contractor-mississauga-guide-featured.png,Mississauga room with drywall installation and repair prep under clean floor protection.,,,1689,931,2035881,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-mississauga-guide.html,/gallery/drywall-installation/drywall-installation-hero.webp,Drywall board installation before taping and finishing,,,1529,900,454423,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-contractor-mississauga-guide.html,/gallery/drywall-repair/drywall-repair-service00003.webp,Drywall taping and compound work before sanding,,,240,320,29333,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal-dundas.html,/logo.png,Popcorn ceiling removal EPF Pro Services,,,200,56,16050,False,,,w-auto h-14 md:h-16 object-contain
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal-dundas.html,/blog/image.png,Dundas popcorn ceiling removal prep in an older room with hardwood protection,,,1366,908,2097865,False,,,mx-auto max-h-[520px] w-full bg-slate-100 object-contain p-4 md:p-6
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal-dundas.html,/blog/image.png,Dundas popcorn ceiling removal prep in an older room with hardwood protection,,,1366,908,2097865,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal-dundas.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal5.jpg,Ceiling smoothing stage after popcorn ceiling preparation in Dundas,,,500,667,228007,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_how-to-prepare-for-popcorn-ceiling-removal-dundas.html,/gallery/PopcornCeilingRemoval/popcorn-ceiling-removal9.jpg,Finished smooth ceiling after popcorn ceiling removal in Dundas,,,500,667,113877,False,,,h-48 w-full object-cover
/tmp/epf-blog-image-html/blog_drywall-installation-after-water-damage-mississauga.html,/logo.png,EPF Pro Services,,,200,56,16050,False,,,h-auto w-36 shrink-0 object-contain sm:w-44 md:w-48
